"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"582","Banana boat Chris Paul",FALSE,0,NA,2017-12-11 14:52:03,FALSE,NA,"940232718264209408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mfana_ka_Gogo",0,FALSE,FALSE,NA,NA
"583","The numbershirt you could have picked better than him Paul Parry Craig Noone and Im sure chris Burk",FALSE,0,"xhoney88x",2017-12-11 14:50:35,TRUE,"940153407528108032","940232350524469248","556815782","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","G_Carter31",0,FALSE,FALSE,NA,NA
"584","Thats Paul George not Chris Paul rightWe already know how far CP can get as a primary",FALSE,0,"KaiserLindeman",2017-12-11 14:50:10,FALSE,"940211878793564160","940232243854708740","860856431398014977","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Quinceyjakarii",0,FALSE,FALSE,NA,NA
"585","",FALSE,0,NA,2017-12-11 14:47:40,FALSE,NA,"940231617402081280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SardariClare",8,TRUE,FALSE,NA,NA
"586","",FALSE,0,NA,2017-12-11 14:47:33,FALSE,NA,"940231587203108864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SardariClare",7,TRUE,FALSE,NA,NA
"587","Dont think itll work with himChris PaulSome NBA execs believe Rockets have a real chance",FALSE,0,NA,2017-12-11 14:46:22,TRUE,NA,"940231286593114119",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RayGrantJr",0,FALSE,FALSE,NA,NA
"588","Chris Tofts talks to Paul Josephand explains what makesAviation unique",FALSE,1,NA,2017-12-11 14:42:35,TRUE,NA,"940230337073905664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","365Aviation",0,FALSE,FALSE,NA,NA
"589","Chris Paul tries to shake Noah Vonleh gets turned away Harden says my turn bruh",FALSE,0,NA,2017-12-11 14:41:09,FALSE,NA,"940229974916812805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slinga24",224,TRUE,FALSE,NA,NA
"590","FlyEaglesFly PhiladelphiaEagles Five reasons why the Eagles beat the RamsPaul Domowitch Philly Eagles",FALSE,1,NA,2017-12-11 14:37:47,FALSE,NA,"940229128099454976",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PhilEaglesViews",1,FALSE,FALSE,NA,NA
"591","RT for Allen Iverson FAV for Chris Paul",FALSE,0,NA,2017-12-11 14:32:09,FALSE,NA,"940227712295276544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BillionaireBoi2",6,TRUE,FALSE,NA,NA
"592","New Photos Chris EvansPaul Rudd today in Atlanta",FALSE,0,NA,2017-12-11 14:31:39,FALSE,NA,"940227583014301697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Catie_bear_1",107,TRUE,FALSE,NA,NA
"593","We finally got a look at James Harden and Chris Paul together in crunch time Like everything else so far this season t",FALSE,0,NA,2017-12-11 14:29:19,FALSE,NA,"940226996709314561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","houstonfan00",34,TRUE,FALSE,NA,NA
"594","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 14:27:24,FALSE,NA,"940226515681398786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anish_a3",35,TRUE,FALSE,NA,NA
"595","He got Chris Paul now so shit gone go more smoothly lol when everybody shot falling the rockets can beat just abou",FALSE,0,NA,2017-12-11 14:26:25,TRUE,NA,"940226268208832514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anfirnee55",0,FALSE,FALSE,NA,NA
"596","NowPlaying Until Then ft Chris Lee CobbinsMrGalaxy Paul Hernandez fka Dezcry",FALSE,0,NA,2017-12-11 14:25:10,FALSE,NA,"940225955225833472",NA,"<a href=""https://radiotoolboxv3.listen2myradio.com/"" rel=""nofollow"">listen2myradio song tweet</a>","210HipHopandGod",0,FALSE,FALSE,NA,NA
"597","We finally got a look at James Harden and Chris Paul together in crunch time Like everything else so far this season t",FALSE,0,NA,2017-12-11 14:24:41,FALSE,NA,"940225830898323456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigmoronidiot",34,TRUE,FALSE,NA,NA
"598","Since Chris Paul came back James Harden is averagingPTSASTREBPM andSTL with aFG",FALSE,0,NA,2017-12-11 14:24:36,FALSE,NA,"940225810342076416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JVolta13",28,TRUE,FALSE,NA,NA
"599","RT for Allen Iverson FAV for Chris Paul",FALSE,0,NA,2017-12-11 14:23:42,FALSE,NA,"940225584008802304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Allme17Jordan",9,TRUE,FALSE,NA,NA
"600","RT for Allen Iverson FAV for Chris Paul",FALSE,0,NA,2017-12-11 14:23:39,FALSE,NA,"940225571983970310",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MitchellCoak",9,TRUE,FALSE,NA,NA
"601","James HardenChris Paul wont work in Houston Some stats that may alarm you about the dualPG combo Fox Sports Radi",FALSE,0,NA,2017-12-11 14:23:15,FALSE,NA,"940225471354163200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whataberto",32,TRUE,FALSE,NA,NA
"602","years ago today David Stern vetoed the trade that would have brought CP to the Lakers What might have beenChris",FALSE,0,NA,2017-12-11 14:23:04,FALSE,NA,"940225425606922240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","easymoneypiper_",243,TRUE,FALSE,NA,NA
"603","RT for Allen Iverson FAV for Chris Paul",FALSE,0,NA,2017-12-11 14:21:47,FALSE,NA,"940225099948548097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","landonburkee",9,TRUE,FALSE,NA,NA
"604","When JD Martinez was hittingwithHR for Arizona his protection in the order was

 gm Daniel Descal",FALSE,0,NA,2017-12-11 14:19:53,FALSE,NA,"940224621902745600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRealJerAlves",9,TRUE,FALSE,NA,NA
"605","RT for Allen Iverson FAV for Chris Paul",FALSE,0,NA,2017-12-11 14:19:48,FALSE,NA,"940224603443679232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dontron",9,TRUE,FALSE,NA,NA
"606","After Chris Paul agreed to optin on contract Clippers are tradingAllStar guard to the Houston Rockets league sources tel",FALSE,0,NA,2017-12-11 14:18:24,FALSE,NA,"940224249259876353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HTX34_",17807,TRUE,FALSE,NA,NA
"607","After Chris Paul agreed to optin on contract Clippers are tradingAllStar guard to the Houston Rockets league sources tel",FALSE,0,NA,2017-12-11 14:17:45,FALSE,NA,"940224088370565120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WG_squared",17807,TRUE,FALSE,NA,NA
"608","Chris Paul is currently in the th percentile in creating points and assists per possession Meaning hes basically b",FALSE,0,NA,2017-12-11 14:16:20,FALSE,NA,"940223728327131137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","wjss13",214,TRUE,FALSE,NA,NA
"609","Keaton Jones got so many attention from celebrities youtubers such as Chris EvansMark RufalloHailee SteinfeldLo",FALSE,0,NA,2017-12-11 14:13:50,TRUE,NA,"940223101777821696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahyasmin2202",0,FALSE,FALSE,NA,NA
"610","We finally got a look at James Harden and Chris Paul together in crunch time Like everything else so far this season t",FALSE,0,NA,2017-12-11 14:12:51,FALSE,NA,"940222855861727233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChefBoyarHarden",34,TRUE,FALSE,NA,NA
"611","We finally got a look at James Harden and Chris Paul together in crunch time Like everything else so far this season t",FALSE,0,NA,2017-12-11 14:10:28,FALSE,NA,"940222252360126465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaiinW",34,TRUE,FALSE,NA,NA
"612","Chris Paul tries to shake Noah Vonleh gets turned away Harden says my turn bruh",FALSE,0,NA,2017-12-11 14:07:01,FALSE,NA,"940221386420867072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twittyschampion",224,TRUE,FALSE,NA,NA
"613","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 14:02:27,FALSE,NA,"940220234811797504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryanbailey61phs",120,TRUE,FALSE,NA,NA
"614","Chris Paul still hasnt lost a game since he left the Clippers",FALSE,0,NA,2017-12-11 14:01:04,FALSE,NA,"940219887884095488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PonyTailPHX",436,TRUE,FALSE,NA,NA
"615","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 14:00:40,FALSE,NA,"940219787355009025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JordanLevea",120,TRUE,FALSE,NA,NA
"616","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 13:59:18,FALSE,NA,"940219445481525248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexStringer7",120,TRUE,FALSE,NA,NA
"617","In all seriousness I never understood the masses questioning how James Harden and Chris Paul could coexist after watching sup",FALSE,0,NA,2017-12-11 13:57:45,FALSE,NA,"940219053955796992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhittenWill",20,TRUE,FALSE,NA,NA
"618","Were disappointed to hear this Paul We appreciate it must have been very frustrating for you Ive f",FALSE,0,"paul_gamba",2017-12-11 13:57:20,TRUE,"939892971243294721","940218950398500864","1289821519","<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>","British_Airways",0,FALSE,FALSE,NA,NA
"619","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 13:57:09,FALSE,NA,"940218903766224897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlesFrancess",195,TRUE,FALSE,NA,NA
"620","Rand Paul CIA Annex In Benghazi Shipped Arms From Libya To Syria Clinton Lied About It",FALSE,0,NA,2017-12-11 13:56:50,FALSE,NA,"940218821138292741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tea_Party_Chris",1704,TRUE,FALSE,NA,NA
"621","We finally got a look at James Harden and Chris Paul together in crunch time Like everything else so far this season t",FALSE,0,NA,2017-12-11 13:55:19,FALSE,NA,"940218439746179074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mccauley318",34,TRUE,FALSE,NA,NA
"622","Five reasons why the Eagles beat the RamsPaul Domowitch",FALSE,0,NA,2017-12-11 13:54:13,FALSE,NA,"940218163911970818",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Darrin_White",0,FALSE,FALSE,NA,NA
"623","Check Out Chris Pauls Air JordanBred PE",FALSE,0,NA,2017-12-11 13:53:22,FALSE,NA,"940217952271466502",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","connectiveMKT",0,FALSE,FALSE,NA,NA
"624","HOT Logan Paul Logang Maverick Waterdrop TShirt Mens Gildan T Shirt",FALSE,0,NA,2017-12-11 13:52:42,FALSE,NA,"940217783702446081",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Chris_McNeilLPC",0,FALSE,FALSE,NA,NA
"625","Houston Rockets vs New Orleans Pelicans game preview in which the Pels have Two Towers and we aint talking LotR",FALSE,0,NA,2017-12-11 13:50:55,FALSE,NA,"940217332709888000",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","BallislyfeTejas",1,TRUE,FALSE,NA,NA
"626","Chris Paul HOU ispts away from moving up toon the AllTime Scoring List",FALSE,0,NA,2017-12-11 13:45:04,FALSE,NA,"940215861528457217",NA,"<a href=""http://www.eyerekon.com"" rel=""nofollow"">NBA Milestones</a>","NBAMilestoneFan",0,FALSE,FALSE,NA,NA
"627","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 13:41:28,FALSE,NA,"940214955831414784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexflorres17",195,TRUE,FALSE,NA,NA
"628","We are delighted to announce that we have appointed Chris Carr as our new chair of trustees His appointment follows t",FALSE,0,NA,2017-12-11 13:41:18,FALSE,NA,"940214912604884992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrafParentForum",3,TRUE,FALSE,NA,NA
"629","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 13:39:05,FALSE,NA,"940214357857882113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oboythakid252",195,TRUE,FALSE,NA,NA
"630","So theyre allowed to buy a baseball team Look up David stern and Chris Paul trade to lakers",FALSE,0,"nysports000",2017-12-11 13:38:10,FALSE,"940213675524321280","940214126529470476","895452074804219904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","646Vito",0,FALSE,FALSE,NA,NA
"631","Tuina treating sports injuries an amazing CPD hands on event with Chris Tappenden and Paul Blacker",FALSE,0,NA,2017-12-11 13:37:29,FALSE,NA,"940213954453876737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CPDGroup",1,TRUE,FALSE,NA,NA
"632","This from Victor Oladipo on the trade that brought him to PacersIm kind of getting sick and tired of the compari",FALSE,0,NA,2017-12-11 13:37:18,FALSE,NA,"940213907326734336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_Howell33",392,TRUE,FALSE,NA,NA
"633","Short stories by Daniel Knibb Marie Chambers Lynne Voyce Colin WattsDianne BownWilson Chris Heyward Paul McDo",FALSE,0,NA,2017-12-11 13:34:49,FALSE,NA,"940213281154830338",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nnoromazuonye",1,TRUE,FALSE,NA,NA
"634","Short stories by Daniel Knibb Marie Chambers Lynne Voyce Colin WattsDianne BownWilson Chris Heyward Paul M",FALSE,0,NA,2017-12-11 13:32:45,TRUE,NA,"940212761426059264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sentinelwriting",1,FALSE,FALSE,NA,NA
"635","",FALSE,0,NA,2017-12-11 13:32:24,FALSE,NA,"940212674939498496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jsbamrah",8,TRUE,FALSE,NA,NA
"636","",FALSE,0,NA,2017-12-11 13:31:46,FALSE,NA,"940212512989024256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jsbamrah",7,TRUE,FALSE,NA,NA
"637","Short stories by Daniel Knibb Marie Chambers Lynne Voyce Colin WattsDianne BownWilson Chris Heyward Paul M",FALSE,0,NA,2017-12-11 13:30:55,TRUE,NA,"940212299410952193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sentinelwriting",0,FALSE,FALSE,NA,NA
"638","team with Garfield jared west joakim noah Paul george and chris bosh",FALSE,0,NA,2017-12-11 13:30:20,FALSE,NA,"940212152585064448",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","fantasybballbot",0,FALSE,FALSE,NA,NA
"639","Short stories by Daniel Knibb Marie Chambers Lynne Voyce Colin WattsDianne BownWilson Chris Heyward Paul M",FALSE,0,NA,2017-12-11 13:29:36,TRUE,NA,"940211970292240384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sentinelwriting",0,FALSE,FALSE,NA,NA
"640","Paul Dewick Chris Foster Focal Organisations and Ecoinnovation in Consumption and Production Systems",FALSE,0,NA,2017-12-11 13:23:04,TRUE,NA,"940210324216713217",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ISEEORG",0,FALSE,FALSE,NA,NA
"641","your ignorance is outstanding paul ",FALSE,1,"Hull_Patriot",2017-12-11 13:21:40,FALSE,"940209136893120512","940209974042595328","892881258686148608","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Armoury227",0,FALSE,FALSE,NA,NA
"642","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 13:17:16,FALSE,NA,"940208865840324608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","youngcongo",195,TRUE,FALSE,NA,NA
"643","",FALSE,0,NA,2017-12-11 13:16:30,FALSE,NA,"940208674760478720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RussellDunkeld",8,TRUE,FALSE,NA,NA
"644","",FALSE,0,NA,2017-12-11 13:16:16,FALSE,NA,"940208612747726848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RussellDunkeld",7,TRUE,FALSE,NA,NA
"645","Only reason I can see bron sliding is cuz of chris Paul idk why he would even go lol",FALSE,0,"Woo_Miller",2017-12-11 13:09:31,FALSE,"940206673406263296","940206915765833728","2847280011","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1plutodadawg",0,FALSE,FALSE,NA,NA
"646","RT for Chris Paul FAV for Rajon Rondo",FALSE,3,NA,2017-12-11 13:09:13,FALSE,NA,"940206841451220992",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","NBA_babe",0,FALSE,FALSE,NA,NA
"647","Since Chris Paul came back James Harden is averagingPTSASTREBPM andSTL with aFG",FALSE,0,NA,2017-12-11 13:08:59,FALSE,NA,"940206781090926592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AjaySports",28,TRUE,FALSE,NA,NA
"648","Rockets arewith Chris Paul in the lineup this year CP hasand to compliment the Beards",FALSE,0,NA,2017-12-11 13:06:49,FALSE,NA,"940206234355068928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kingnvz_",120,TRUE,FALSE,NA,NA
"649","Ragnarok
 Chris Hemsworth
Bruce Banner
 Tom Holland
 Paul Bettany",FALSE,0,"Soundcity985FM",2017-12-11 13:04:49,FALSE,"940198937864146944","940205730946342912","701138666962419712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I_Lordcarly",0,FALSE,FALSE,NA,NA
"650","Why cant we get guys like him Last nite Rondo haddimesIt was Rondos th career game withleastd",FALSE,0,NA,2017-12-11 13:02:51,TRUE,NA,"940205238216249344",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","joshqpublic",0,FALSE,FALSE,NA,NA
